1.059769	1.081425	1.090648	1.095194	1.097697	1.099174	1.100070	1.100600	1.100881	1.100980	1.100938	1.100782	1.100531	1.100197	1.099790	1.099316	1.098782	1.098191	1.097547	1.096853	1.096111	1.095324	1.094492	1.093618	1.092704	1.091750	1.090758	1.089730	1.088665	1.087566	1.086433	1.085267	1.084069	1.082841	1.081583	1.080296	1.078981	1.077638	1.076269	1.074874	1.073454	1.072010	1.070542	1.069052	1.067539	1.066004	1.064448	1.062871	1.061274	1.059657	1.058021	1.056365	1.054690	1.052996	1.051283	1.049550	1.047799	1.046028	1.044237	1.042426	1.040593	1.038739	1.036862	1.034960	1.033034	1.031079	1.029096	1.027081	1.025033	1.022947	1.020821	1.018649	1.016429	1.014153	1.011817	1.009411	1.006928	1.004357	1.001686	0.998900	0.995982	0.992910	0.989660	0.986199	0.982488	0.978477	0.974102	0.969281	0.963905	0.957828	0.950847	0.942679	0.932909	0.920915	0.905730	0.885792	0.858506	0.819536	0.762151	0.679717	0.589874	0.679778	0.762272	0.819719	0.858750	0.886096	0.906095	0.921341	0.933396	0.943227	0.951456	0.958497	0.964634	0.970071	0.974952	0.979387	0.983458	0.987230	0.990750	0.994060	0.997191	1.000168	1.003013	1.005743	1.008373	1.010915	1.013379	1.015773	1.018107	1.020384	1.022613	1.024796	1.026938	1.029043	1.031114	1.033152	1.035161	1.037143	1.039098	1.041030	1.042937	1.044823	1.046687	1.048530	1.050353	1.052155	1.053939	1.055702	1.057447	1.059172	1.060877	1.062563	1.064229	1.065875	1.067500	1.069105	1.070688	1.072249	1.073789	1.075305	1.076799	1.078268	1.079713	1.081133	1.082527	1.083895	1.085236	1.086550	1.087836	1.089093	1.090322	1.091520	1.092689	1.093826	1.094933	1.096009	1.097053	1.098066	1.099046	1.099995	1.100913	1.101799	1.102656	1.103483	1.104282	1.105055	1.105805	1.106536	1.107253	1.107963	1.108676	1.109408	1.110182	1.111034	1.112025	1.113263	1.114960	1.117580	1.122261	1.132208	
1.157652	1.175283	1.185975	1.192431	1.196421	1.198932	1.200507	1.201451	1.201946	1.202102	1.201991	1.201661	1.201145	1.200468	1.199646	1.198694	1.197621	1.196436	1.195146	1.193755	1.192269	1.190692	1.189028	1.187279	1.185449	1.183540	1.181555	1.179496	1.177366	1.175166	1.172899	1.170566	1.168171	1.165713	1.163196	1.160621	1.157989	1.155303	1.152564	1.149774	1.146933	1.144044	1.141108	1.138126	1.135100	1.132030	1.128917	1.125763	1.122569	1.119335	1.116061	1.112749	1.109399	1.106011	1.102585	1.099121	1.095618	1.092076	1.088495	1.084873	1.081209	1.077502	1.073748	1.069947	1.066095	1.062189	1.058224	1.054198	1.050103	1.045935	1.041686	1.037349	1.032913	1.028368	1.023702	1.018900	1.013944	1.008814	1.003486	0.997932	0.992117	0.986000	0.979532	0.972649	0.965276	0.957317	0.948650	0.939117	0.928512	0.916559	0.902883	0.886960	0.868042	0.845021	0.816212	0.778931	0.728697	0.657488	0.549349	0.366845	0.000000	0.366966	0.549593	0.657853	0.729185	0.779540	0.816943	0.845874	0.869015	0.888055	0.904099	0.917897	0.929970	0.940696	0.950350	0.959138	0.967217	0.974710	0.981712	0.988300	0.994536	1.000469	1.006142	1.011587	1.016835	1.021908	1.026827	1.031609	1.036269	1.040819	1.045271	1.049633	1.053914	1.058121	1.062259	1.066334	1.070351	1.074312	1.078222	1.082083	1.085898	1.089668	1.093395	1.097081	1.100726	1.104331	1.107898	1.111425	1.114914	1.118364	1.121775	1.125147	1.128479	1.131771	1.135022	1.138232	1.141399	1.144522	1.147601	1.150635	1.153622	1.156561	1.159452	1.162292	1.165081	1.167818	1.170501	1.173130	1.175702	1.178217	1.180674	1.183071	1.185409	1.187685	1.189899	1.192051	1.194139	1.196164	1.198125	1.200023	1.201858	1.203630	1.205342	1.206994	1.208591	1.210135	1.211631	1.213088	1.214514	1.215923	1.217335	1.218776	1.220288	1.221931	1.223803	1.226067	1.229000	1.233100	1.239258	1.248922	
1.263349	1.276083	1.285539	1.292135	1.296625	1.299628	1.301576	1.302754	1.303350	1.303492	1.303264	1.302727	1.301923	1.300885	1.299636	1.298195	1.296575	1.294789	1.292846	1.290754	1.288520	1.286150	1.283649	1.281022	1.278274	1.275407	1.272427	1.269336	1.266137	1.262835	1.259432	1.255931	1.252335	1.248647	1.244869	1.241004	1.237055	1.233023	1.228913	1.224725	1.220463	1.216128	1.211722	1.207247	1.202706	1.198099	1.193429	1.188697	1.183905	1.179053	1.174142	1.169174	1.164148	1.159066	1.153926	1.148730	1.143477	1.138166	1.132795	1.127364	1.121870	1.116311	1.110684	1.104985	1.099211	1.093357	1.087416	1.081382	1.075248	1.069005	1.062641	1.056147	1.049507	1.042706	1.035725	1.028543	1.021134	1.013469	1.005514	0.997225	0.988555	0.979443	0.969817	0.959589	0.948651	0.936866	0.924064	0.910025	0.894466	0.877013	0.857165	0.834238	0.807276	0.774917	0.735166	0.685024	0.619864	0.532369	0.410913	0.238312	0.000000	0.238495	0.411278	0.532917	0.620595	0.685938	0.736262	0.776196	0.808737	0.835881	0.858990	0.879020	0.896655	0.912395	0.926615	0.939598	0.951563	0.962681	0.973088	0.982893	0.992183	1.001032	1.009498	1.017630	1.025471	1.033055	1.040412	1.047567	1.054541	1.061353	1.068019	1.074553	1.080966	1.087268	1.093469	1.099576	1.105596	1.111534	1.117396	1.123184	1.128904	1.134557	1.140146	1.145673	1.151140	1.156548	1.161897	1.167188	1.172421	1.177596	1.182713	1.187772	1.192771	1.197710	1.202587	1.207403	1.212154	1.216841	1.221461	1.226012	1.230494	1.234905	1.239242	1.243504	1.247690	1.251797	1.255823	1.259767	1.263626	1.267401	1.271087	1.274685	1.278192	1.281607	1.284929	1.288157	1.291290	1.294328	1.297270	1.300116	1.302867	1.305524	1.308089	1.310564	1.312954	1.315263	1.317499	1.319672	1.321794	1.323884	1.325966	1.328076	1.330263	1.332600	1.335193	1.338204	1.341876	1.346565	1.352749	1.360875	
1.370741	1.380162	1.387967	1.393949	1.398318	1.401382	1.403417	1.404640	1.405213	1.405255	1.404850	1.404062	1.402939	1.401516	1.399821	1.397876	1.395698	1.393301	1.390698	1.387898	1.384910	1.381741	1.378400	1.374890	1.371219	1.367391	1.363412	1.359285	1.355016	1.350608	1.346066	1.341393	1.336594	1.331672	1.326630	1.321473	1.316204	1.310825	1.305341	1.299754	1.294067	1.288283	1.282406	1.276437	1.270379	1.264234	1.258006	1.251694	1.245302	1.238831	1.232282	1.225657	1.218955	1.212179	1.205327	1.198399	1.191396	1.184316	1.177157	1.169918	1.162597	1.155189	1.147692	1.140101	1.132409	1.124612	1.116701	1.108668	1.100504	1.092195	1.083729	1.075091	1.066263	1.057224	1.047950	1.038413	1.028582	1.018417	1.007874	0.996901	0.985435	0.973400	0.960705	0.947241	0.932873	0.917434	0.900715	0.882455	0.862315	0.839863	0.814527	0.785550	0.751908	0.712205	0.664510	0.606136	0.533365	0.441211	0.323622	0.175492	0.000000	0.175736	0.324109	0.441942	0.534340	0.607354	0.665972	0.713910	0.753856	0.787741	0.816961	0.842539	0.865234	0.885615	0.904117	0.921076	0.936756	0.951364	0.965067	0.978001	0.990274	1.001978	1.013188	1.023966	1.034366	1.044431	1.054201	1.063707	1.072977	1.082035	1.090902	1.099595	1.108129	1.116519	1.124775	1.132907	1.140925	1.148835	1.156643	1.164356	1.171977	1.179511	1.186961	1.194328	1.201615	1.208824	1.215956	1.223010	1.229988	1.236888	1.243712	1.250458	1.257125	1.263712	1.270217	1.276639	1.282977	1.289228	1.295390	1.301462	1.307441	1.313324	1.319110	1.324796	1.330379	1.335858	1.341229	1.346490	1.351639	1.356674	1.361592	1.366391	1.371069	1.375625	1.380056	1.384361	1.388540	1.392590	1.396512	1.400306	1.403973	1.407512	1.410928	1.414222	1.417400	1.420468	1.423434	1.426309	1.429109	1.431855	1.434573	1.437302	1.440092	1.443015	1.446168	1.449683	1.453736	1.458540	1.464301	1.471091	
1.478584	1.485859	1.492220	1.497378	1.501321	1.504168	1.506073	1.507180	1.507612	1.507467	1.506822	1.505736	1.504258	1.502422	1.500260	1.497793	1.495042	1.492023	1.488750	1.485233	1.481483	1.477510	1.473321	1.468923	1.464324	1.459530	1.454547	1.449380	1.444035	1.438518	1.432833	1.426985	1.420979	1.414819	1.408511	1.402058	1.395465	1.388736	1.381874	1.374885	1.367771	1.360536	1.353184	1.345718	1.338141	1.330456	1.322667	1.314774	1.306781	1.298690	1.290501	1.282218	1.273840	1.265369	1.256804	1.248146	1.239394	1.230546	1.221602	1.212558	1.203412	1.194159	1.184797	1.175317	1.165715	1.155983	1.146111	1.136088	1.125904	1.115544	1.104991	1.094227	1.083231	1.071978	1.060439	1.048580	1.036363	1.023743	1.010667	0.997072	0.982884	0.968017	0.952363	0.935798	0.918167	0.899281	0.878910	0.856763	0.832478	0.805597	0.775531	0.741526	0.702602	0.657486	0.604533	0.541644	0.466251	0.375488	0.266871	0.140034	0.000000	0.140338	0.267480	0.376402	0.467470	0.543167	0.606361	0.659618	0.705038	0.744266	0.778574	0.808943	0.836127	0.860714	0.883163	0.903835	0.923022	0.940953	0.957818	0.973769	0.988935	1.003419	1.017310	1.030681	1.043595	1.056105	1.068255	1.080084	1.091626	1.102910	1.113959	1.124796	1.135439	1.145904	1.156205	1.166355	1.176363	1.186238	1.195989	1.205621	1.215141	1.224552	1.233859	1.243065	1.252171	1.261181	1.270094	1.278911	1.287634	1.296260	1.304791	1.313225	1.321561	1.329797	1.337932	1.345963	1.353889	1.361707	1.369414	1.377008	1.384485	1.391844	1.399081	1.406193	1.413177	1.420029	1.426748	1.433329	1.439770	1.446067	1.452219	1.458222	1.464073	1.469771	1.475312	1.480696	1.485920	1.490984	1.495887	1.500628	1.505208	1.509629	1.513892	1.518001	1.521961	1.525778	1.529462	1.533025	1.536483	1.539856	1.543173	1.546469	1.549792	1.553204	1.556784	1.560628	1.564850	1.569560	1.574829	1.580609	
1.586646	1.592476	1.597682	1.602025	1.605424	1.607901	1.609531	1.610399	1.610592	1.610183	1.609238	1.607808	1.605937	1.603660	1.601006	1.597999	1.594660	1.591005	1.587049	1.582805	1.578284	1.573498	1.568454	1.563161	1.557628	1.551862	1.545869	1.539657	1.533232	1.526600	1.519766	1.512738	1.505521	1.498119	1.490540	1.482787	1.474866	1.466781	1.458539	1.450143	1.441598	1.432909	1.424079	1.415113	1.406015	1.396787	1.387433	1.377957	1.368361	1.358648	1.348819	1.338876	1.328822	1.318655	1.308378	1.297990	1.287489	1.276876	1.266148	1.255302	1.244335	1.233243	1.222019	1.210659	1.199154	1.187495	1.175672	1.163672	1.151483	1.139087	1.126465	1.113598	1.100459	1.087020	1.073248	1.059106	1.044550	1.029527	1.013979	0.997836	0.981015	0.963420	0.944935	0.925422	0.904715	0.882616	0.858880	0.833209	0.805239	0.774515	0.740476	0.702422	0.659487	0.610606	0.554492	0.489657	0.414507	0.327621	0.228339	0.117772	0.000000	0.118137	0.229071	0.328718	0.415970	0.491485	0.556686	0.613164	0.662411	0.705710	0.744128	0.778531	0.809619	0.837952	0.863985	0.888082	0.910543	0.931609	0.951482	0.970326	0.988278	1.005455	1.021954	1.037856	1.053231	1.068139	1.082631	1.096750	1.110536	1.124020	1.137231	1.150193	1.162929	1.175455	1.187790	1.199946	1.211935	1.223769	1.235455	1.247001	1.258415	1.269700	1.280862	1.291903	1.302827	1.313636	1.324330	1.334911	1.345378	1.355731	1.365971	1.376094	1.386100	1.395988	1.405754	1.415396	1.424912	1.434299	1.443554	1.452673	1.461652	1.470489	1.479180	1.487721	1.496109	1.504339	1.512408	1.520312	1.528047	1.535611	1.542999	1.550207	1.557234	1.564076	1.570730	1.577194	1.583466	1.589544	1.595427	1.601115	1.606608	1.611907	1.617014	1.621933	1.626668	1.631226	1.635616	1.639851	1.643945	1.647919	1.651798	1.655614	1.659409	1.663231	1.667139	1.671200	1.675479	1.680027	1.684849	1.689874	
1.694921	1.699720	1.704014	1.707621	1.710452	1.712488	1.713755	1.714299	1.714177	1.713442	1.712143	1.710326	1.708027	1.705280	1.702110	1.698543	1.694597	1.690291	1.685640	1.680658	1.675357	1.669748	1.663841	1.657645	1.651170	1.644425	1.637416	1.630152	1.622640	1.614887	1.606900	1.598686	1.590251	1.581602	1.572746	1.563688	1.554434	1.544990	1.535362	1.525555	1.515575	1.505427	1.495115	1.484645	1.474021	1.463247	1.452326	1.441264	1.430062	1.418725	1.407253	1.395650	1.383918	1.372056	1.360066	1.347948	1.335701	1.323324	1.310815	1.298170	1.285387	1.272459	1.259382	1.246148	1.232748	1.219174	1.205412	1.191449	1.177270	1.162857	1.148189	1.133241	1.117988	1.102396	1.086430	1.070049	1.053204	1.035838	1.017889	0.999279	0.979923	0.959715	0.938535	0.916240	0.892659	0.867588	0.840785	0.811957	0.780753	0.746749	0.709435	0.668200	0.622320	0.570958	0.513173	0.447985	0.374499	0.292149	0.201094	0.102714	0.000000	0.103140	0.201947	0.293430	0.376206	0.450119	0.515733	0.573944	0.625732	0.672037	0.713698	0.751436	0.785865	0.817492	0.846743	0.873968	0.899460	0.923461	0.946176	0.967774	0.988399	1.008172	1.027196	1.045559	1.063335	1.080591	1.097381	1.113753	1.129749	1.145405	1.160753	1.175820	1.190629	1.205202	1.219555	1.233706	1.247666	1.261449	1.275063	1.288518	1.301820	1.314975	1.327988	1.340863	1.353602	1.366209	1.378683	1.391027	1.403239	1.415320	1.427269	1.439084	1.450762	1.462303	1.473703	1.484960	1.496069	1.507028	1.517833	1.528481	1.538966	1.549285	1.559434	1.569408	1.579203	1.588814	1.598237	1.607468	1.616502	1.625334	1.633962	1.642380	1.650585	1.658574	1.666343	1.673889	1.681210	1.688303	1.695168	1.701802	1.708207	1.714382	1.720330	1.726053	1.731557	1.736847	1.741931	1.746822	1.751533	1.756081	1.760490	1.764787	1.769003	1.773176	1.777348	1.781560	1.785846	1.790224	1.794673	1.799124	
1.803449	1.807476	1.811037	1.813998	1.816281	1.817850	1.818707	1.818873	1.818381	1.817269	1.815574	1.813331	1.810573	1.807327	1.803618	1.799470	1.794901	1.789929	1.784569	1.778836	1.772743	1.766301	1.759521	1.752414	1.744989	1.737256	1.729223	1.720900	1.712293	1.703413	1.694265	1.684859	1.675200	1.665298	1.655158	1.644789	1.634196	1.623387	1.612367	1.601144	1.589724	1.578112	1.566314	1.554335	1.542181	1.529856	1.517366	1.504714	1.491904	1.478939	1.465823	1.452558	1.439146	1.425588	1.411886	1.398039	1.384046	1.369907	1.355620	1.341180	1.326585	1.311829	1.296905	1.281805	1.266521	1.251042	1.235355	1.219444	1.203294	1.186885	1.170193	1.153193	1.135857	1.118148	1.100030	1.081458	1.062379	1.042736	1.022459	1.001472	0.979682	0.956983	0.933253	0.908345	0.882092	0.854294	0.824716	0.793082	0.759069	0.722295	0.682316	0.638622	0.590637	0.537732	0.479257	0.414611	0.343354	0.265385	0.181172	0.091990	0.000000	0.092478	0.182148	0.266848	0.345306	0.417051	0.482184	0.541146	0.594538	0.643010	0.687189	0.727653	0.764913	0.799410	0.831527	0.861588	0.889868	0.916602	0.941989	0.966198	0.989373	1.011639	1.033101	1.053849	1.073963	1.093511	1.112551	1.131134	1.149305	1.167102	1.184559	1.201707	1.218569	1.235169	1.251527	1.267658	1.283579	1.299301	1.314835	1.330190	1.345375	1.360395	1.375255	1.389961	1.404514	1.418917	1.433171	1.447278	1.461236	1.475046	1.488705	1.502213	1.515567	1.528764	1.541801	1.554674	1.567381	1.579916	1.592276	1.604456	1.616451	1.628256	1.639867	1.651279	1.662485	1.673482	1.684264	1.694826	1.705162	1.715268	1.725140	1.734771	1.744158	1.753297	1.762184	1.770815	1.779187	1.787297	1.795144	1.802725	1.810041	1.817091	1.823876	1.830400	1.836666	1.842679	1.848447	1.853979	1.859289	1.864390	1.869302	1.874045	1.878645	1.883129	1.887523	1.891851	1.896129	1.900354	1.904501	1.908507	
1.912281	1.915705	1.918664	1.921062	1.922830	1.923931	1.924356	1.924110	1.923211	1.921685	1.919559	1.916859	1.913612	1.909842	1.905573	1.900824	1.895614	1.889960	1.883878	1.877381	1.870484	1.863198	1.855535	1.847506	1.839122	1.830392	1.821327	1.811936	1.802228	1.792211	1.781895	1.771289	1.760400	1.749236	1.737807	1.726119	1.714181	1.701999	1.689582	1.676937	1.664070	1.650988	1.637698	1.624205	1.610516	1.596637	1.582572	1.568326	1.553904	1.539310	1.524546	1.509617	1.494524	1.479270	1.463854	1.448278	1.432542	1.416643	1.400580	1.384350	1.367948	1.351369	1.334606	1.317650	1.300493	1.283122	1.265524	1.247683	1.229581	1.211197	1.192508	1.173485	1.154099	1.134313	1.114087	1.093374	1.072121	1.050268	1.027743	1.004469	0.980352	0.955286	0.929148	0.901798	0.873072	0.842780	0.810703	0.776589	0.740146	0.701045	0.658913	0.613337	0.563875	0.510076	0.451513	0.387850	0.318923	0.244862	0.166222	0.084072	0.000000	0.084621	0.167320	0.246510	0.321119	0.390595	0.454807	0.513918	0.568265	0.618275	0.664398	0.707076	0.746723	0.783710	0.818369	0.850989	0.881824	0.911091	0.938981	0.965656	0.991259	1.015912	1.039721	1.062777	1.085160	1.106941	1.128180	1.148930	1.169236	1.189141	1.208679	1.227881	1.246774	1.265383	1.283727	1.301826	1.319693	1.337344	1.354789	1.372037	1.389098	1.405978	1.422682	1.439215	1.455579	1.471778	1.487812	1.503681	1.519386	1.534926	1.550298	1.565501	1.580533	1.595389	1.610066	1.624561	1.638868	1.652984	1.666903	1.680620	1.694130	1.707427	1.720506	1.733360	1.745984	1.758371	1.770517	1.782415	1.794059	1.805444	1.816563	1.827412	1.837986	1.848279	1.858287	1.868006	1.877432	1.886561	1.895391	1.903920	1.912146	1.920070	1.927691	1.935011	1.942033	1.948762	1.955204	1.961366	1.967259	1.972895	1.978288	1.983454	1.988412	1.993178	1.997771	2.002200	2.006471	2.010572	2.014475	2.018131	
2.021469	2.024407	2.026862	2.028762	2.030052	2.030697	2.030683	2.030007	2.028677	2.026710	2.024124	2.020941	2.017181	2.012865	2.008014	2.002646	1.996778	1.990427	1.983607	1.976334	1.968620	1.960479	1.951922	1.942961	1.933607	1.923871	1.913764	1.903296	1.892477	1.881316	1.869823	1.858008	1.845879	1.833447	1.820720	1.807706	1.794414	1.780853	1.767031	1.752956	1.738636	1.724078	1.709289	1.694277	1.679048	1.663608	1.647964	1.632120	1.616082	1.599854	1.583441	1.566845	1.550069	1.533116	1.515988	1.498684	1.481204	1.463548	1.445713	1.427696	1.409493	1.391097	1.372503	1.353701	1.334682	1.315432	1.295939	1.276185	1.256152	1.235818	1.215158	1.194144	1.172744	1.150921	1.128633	1.105833	1.082467	1.058472	1.033780	1.008310	0.981972	0.954661	0.926258	0.896630	0.865620	0.833053	0.798729	0.762424	0.723884	0.682829	0.638954	0.591938	0.541452	0.487183	0.428871	0.366352	0.299624	0.228921	0.154780	0.078078	0.000000	0.078688	0.156001	0.230752	0.302065	0.369403	0.432533	0.491454	0.546332	0.597427	0.645051	0.689533	0.731195	0.770341	0.807251	0.842179	0.875348	0.906960	0.937189	0.966190	0.994098	1.021032	1.047095	1.072379	1.096963	1.120916	1.144301	1.167171	1.189573	1.211550	1.233137	1.254367	1.275268	1.295864	1.316178	1.336227	1.356029	1.375597	1.394942	1.414076	1.433007	1.451741	1.470285	1.488642	1.506816	1.524808	1.542621	1.560254	1.577707	1.594978	1.612066	1.628967	1.645679	1.662198	1.678520	1.694640	1.710554	1.726255	1.741738	1.756998	1.772029	1.786823	1.801375	1.815677	1.829724	1.843509	1.857024	1.870264	1.883222	1.895890	1.908264	1.920336	1.932101	1.943553	1.954687	1.965497	1.975980	1.986131	1.995947	2.005425	2.014563	2.023359	2.031814	2.039928	2.047702	2.055141	2.062248	2.069031	2.075495	2.081651	2.087509	2.093080	2.098377	2.103410	2.108189	2.112716	2.116990	2.120995	2.124705	2.128080	
